,id,popularity,budget,revenue,original_title,runtime,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj,leading_actor,genre,director_name,production_company,release_month,profit,profit_adj
6795,13960,0.303573999999999,20000000,21170563,ATL,105,2006-03-31,14,5.3,2006,21633383.1658314,22899545.0607687,T.I.,Drama,Christian Robinson,Warner Bros.,March,1170563,1266161.894937303
6797,12526,0.300525,4000000,8059140,Bug,102,2006-05-19,61,5.6,2006,4326676.63316629,8717323.18035394,Ashley Judd,Horror,William Friedkin,Lions Gate Films,May,4059140,4390646.54718765
6799,9697,0.298124,75000000,42285169,Lady in the Water,110,2006-07-21,187,5.2,2006,81125186.8718679,45738563.1604469,Paul Giamatti,Drama,M. Night Shyamalan,Legendary Pictures,July,-32714831,-35386623.711421
6807,9766,0.282881,30000000,41480851,Gridiron Gang,125,2006-09-15,123,6.5,2006,32450074.7487471,44868557.1863881,Dwayne Johnson,Action,Phil Joanou,Columbia Pictures,September,11480851,12418482.437640999
6821,18925,0.206454,100000,10178331,Facing the Giants,111,2006-09-29,41,6.8,2006,108166.915829157,11009586.725583,James Blackwell,Drama,Alex Kendrick,Destination Films,September,10078331,10901419.809753843
6832,8618,0.326984,4000000,13401952,The History Boys,109,2006-10-02,27,5.6,2006,4326676.63316629,14496478.139304,Samuel Anderson,Comedy,Nicholas Hytner,DNA Films,October,9401952,10169801.50613771
6836,16727,0.254596,12000000,20138836,The Namesake,122,2006-09-02,23,7.0,2006,12980029.8994988,21783557.785092,Kal Penn,Drama,Mira Nair,Fox Searchlight Pictures,September,8138836,8803527.8855932
6838,1781,0.251388,1000000,46243000,An Inconvenient Truth,100,2006-01-24,130,6.5,2006,1081669.15829157,50019626.8868772,Al Gore,Documentary,Davis Guggenheim,Lawrence Bender Productions,January,45243000,48937957.72858563
6839,9809,0.249949,4000000,4630045,Let's Go to Prison,84,2006-11-17,36,5.4,2006,4326676.63316629,5008176.8780021,Dax Shepard,Comedy,Bob Odenkirk,Universal Pictures,November,630045,681500.2448358098
6851,11798,0.225633,2380000,8176544,This Is England,101,2006-09-12,187,7.1,2006,2574372.59673394,8844315.46621401,Thomas Turgoose,Drama,Shane Meadows,EM Media,September,5796544,6269942.869480071
6857,9842,0.533965999999999,20000000,17807569,School for Scoundrels,100,2006-09-29,53,5.5,2006,21633383.1658314,19261898.1714491,Billy Bob Thornton,Comedy,Todd Phillips,Dimension Films,September,-2192431,-2371484.9943822995
6859,13275,0.209369,26000000,17496992,Annapolis,108,2006-01-27,56,5.8,2006,28123398.1155808,18925956.6092743,James Franco,Drama,Justin Lin,Touchstone Pictures,January,-8503008,-9197441.5063065
6861,2016,0.20754,14500000,22963701,IndigÃ¨nes,128,2006-05-25,52,6.7,2006,15684202.7952278,24839127.1319293,Jamel Debbouze,Drama,Rachid Bouchareb,Tessalit Productions,May,8463701,9154924.336701501
6868,14012,0.200545,15000000,21000000,Flicka,95,2006-10-20,37,6.1,2006,16225037.3743735,22715052.324123,Tim McGraw,Drama,Michael Mayer,Unknown Production Companies,October,6000000,6490014.9497495
6871,10069,0.189838,9000000,27105095,Stay Alive,100,2006-03-24,83,5.3,2006,9735022.42462415,29318745.2940631,Jon Foster,Horror,William Brent Bell,Spyglass Entertainment,March,18105095,19583722.869438946
6873,10093,0.188603,15000000,11992014,The Return,85,2006-11-10,20,5.2,2006,16225037.3743735,12971391.6896007,Adam Scott,Drama,Asif Kapadia,Rogue Pictures,November,-3007986,-3253645.684772799
6875,14064,0.187319,2000000,300000,Ten Canoes,90,2006-06-29,12,5.9,2006,2163338.31658314,324500.747487471,Crusoe Kurddal,Adventure,Rolf de Heer,Fandango,June,-1700000,-1838837.5690956688
6883,36668,0.157586,210000000,234360014,X-Men: The Last Stand,104,2006-05-24,2381,6.2,2006,227150523.24123,253499999.080581,Hugh Jackman,Adventure,Brett Ratner,20th Century Fox,May,24360014,26349475.839351
6890,13508,0.145707,1000000,1678874,Who Killed the Electric Car?,92,2006-01-23,25,6.6,2006,1081669.15829157,1815986.2264576,Martin Sheen,Documentary,Chris Paine,Electric Entertainment,January,678874,734317.0681660301
6896,13751,0.133041,8000000,18948425,Akeelah and the Bee,112,2006-04-28,46,6.6,2006,8653353.26633258,20495926.9207009,Keke Palmer,Drama,Doug Atchison,Lions Gate Films,April,10948425,11842573.65436832
6914,9958,0.096955,5000000,3833507,Trailer Park Boys: The Movie,95,2006-10-06,17,6.3,2006,5408345.79145786,4146586.28999485,John Paul Tremblay,Action,Mike Clattenburg,Alliance Films,October,-1166493,-1261759.50146301
6922,16083,0.08424,8000000,382267,First Snow,101,2006-05-05,15,6.6,2006,8653353.26633258,413486.424132644,Guy Pearce,Drama,Mark Fergus,Yari Film Group,May,-7617733,-8239866.842199936
6925,14799,0.078983,12000000,5542025,For Your Consideration,86,2006-11-22,18,5.4,2006,12980029.8994988,5994637.51698085,Catherine O'Hara,Comedy,Christopher Guest,Shangri-La Entertainment,November,-6457975,-6985392.38251795
6945,13484,0.139931,79000,245000,The Foot Fist Way,85,2006-06-24,19,5.3,2006,85451.8635050342,265008.943781435,Danny McBride,Comedy,Jody Hill,Gary Sanchez Productions,June,166000,179557.08027640084
6948,13856,0.040915,1000000,7202,Special,81,2006-01-30,13,6.5,2006,1081669.15829157,7790.1812780159,Michael Rapaport,Drama,Hal Haberman,Rival Pictures,January,-992798,-1073878.977013554
6962,673,5.827781,130000000,789804554,Harry Potter and the Prisoner of Azkaban,141,2004-05-31,3550,7.4,2004,150077901.975579,911786234.115985,Daniel Radcliffe,Adventure,Alfonso CuarÃ³n,1492 Pictures,May,659804554,761708332.140406
6963,393,4.535598,30000000,152159461,Kill Bill: Vol. 2,136,2004-04-16,2346,7.5,2004,34633361.9943644,175659789.789346,Uma Thurman,Action,Quentin Tarantino,Miramax Films,April,122159461,141026427.7949816
6964,9801,3.990488,50000000,40203020,Bridget Jones: The Edge of Reason,108,2004-11-10,431,6.0,2004,57722269.9906074,46412191.4975558,RenÃ©e Zellweger,Comedy,Beeban Kidron,Miramax Films,November,-9796980,-11310078.493051603
6965,38,3.863377,20000000,72258126,Eternal Sunshine of the Spotless Mind,108,2004-03-19,2012,7.8,2004,23088907.9962429,83418061.1597466,Jim Carrey,Science Fiction,Michel Gondry,Anonymous Content,March,52258126,60329153.16350371
6966,11036,3.425628,29000000,115603229,The Notebook,123,2004-06-25,1929,7.5,2004,33478916.5945523,133457615.92248,Rachel McAdams,Romance,Nick Cassavetes,New Line Cinema,June,86603229,99978699.32792771
6967,9806,3.339406,92000000,631442092,The Incredibles,115,2004-11-05,3064,7.2,2004,106208976.782717,728965418.357159,Craig T. Nelson,Action,Brad Bird,Walt Disney Pictures,November,539442092,622756441.574442
6968,2502,3.196643,75000000,288500217,The Bourne Supremacy,108,2004-07-23,1966,7.1,2004,86583404.9859111,333057748.360456,Matt Damon,Action,Paul Greengrass,Universal Pictures,July,213500217,246474343.3745449
6969,652,3.177517,175000000,497409852,Troy,163,2004-05-13,1598,6.8,2004,202027944.967126,574232515.462641,Brad Pitt,War,Wolfgang Petersen,Plan B Entertainment,May,322409852,372204570.495515
6970,2059,2.906282,100000000,347451894,National Treasure,131,2004-11-19,1179,6.4,2004,115444539.981214,401114240.684318,Nicolas Cage,Adventure,Jon Turteltaub,Walt Disney Pictures,November,247451894,285669700.703104
6971,2048,2.791375,120000000,347234916,"I, Robot",115,2004-07-15,2339,6.6,2004,138533447.977457,400863751.430357,Will Smith,Action,Alex Proyas,Twentieth Century Fox Film Corporation,July,227234916,262330303.4529
6972,1824,2.668692,75000000,196482882,50 First Dates,99,2004-02-13,1235,6.5,2004,86583404.9859111,226828759.266733,Adam Sandler,Comedy,Peter Segal,Columbia Pictures Corporation,February,121482882,140245354.2808219
6973,10625,2.629934,17000000,129042871,Mean Girls,97,2004-04-30,1357,6.8,2004,19625571.7968065,148972948.804502,Lindsay Lohan,Comedy,Mark Waters,Paramount Pictures,April,112042871,129347377.00769551
6974,7131,2.499507,160000000,300257475,Van Helsing,132,2004-05-05,918,5.9,2004,184711263.969943,346630860.772961,Hugh Jackman,Horror,Stephen Sommers,Universal Pictures,May,140257475,161919596.80301803
6975,1487,2.361367,66000000,99318987,Hellboy,122,2004-04-02,1314,6.4,2004,76193396.3876018,114658347.656152,Ron Perlman,Fantasy,Guillermo del Toro,Revolution Studios,April,33318987,38464951.2685502
6976,5255,2.241935,165000000,305875730,The Polar Express,100,2004-11-09,867,6.4,2004,190483490.969004,353116829.412682,Tom Hanks,Animation,Robert Zemeckis,Castle Rock Entertainment,November,140875730,162633338.443678
6977,809,2.191033,150000000,919838758,Shrek 2,93,2004-05-19,1676,6.5,2004,173166809.971822,1061903622.74202,Mike Myers,Adventure,Andrew Adamson,DreamWorks SKG,May,769838758,888736812.770198
6978,1954,2.186534,13000000,96060858,The Butterfly Effect,113,2004-01-22,1126,7.1,2004,15007790.1975579,110897015.620108,Ashton Kutcher,Science Fiction,Eric Bress,New Line Cinema,January,83060858,95889225.4225501
6979,1577,2.17643,45000000,129394835,Resident Evil: Apocalypse,94,2004-09-10,756,6.1,2004,51950042.9915466,149379272.025202,Milla Jovovich,Horror,Alexander Witt,Impact Pictures,September,84394835,97429229.0336554
6980,163,2.175284,110000000,362744280,Ocean's Twelve,125,2004-12-09,1376,6.4,2004,126988993.979336,418768465.354169,George Clooney,Thriller,Steven Soderbergh,Village Roadshow Pictures,December,252744280,291779471.374833
6981,693,2.041955,80000000,516642939,Meet the Fockers,115,2004-12-15,782,6.1,2004,92355631.9849719,596436064.273978,Ben Stiller,Comedy,Jay Roach,DreamWorks SKG,December,436642939,504080432.2890061
6982,435,2.022895,125000000,544272402,The Day After Tomorrow,124,2004-05-26,1422,6.1,2004,144305674.976518,628332770.733608,Dennis Quaid,Action,Roland Emmerich,Lions Gate Films,May,419272402,484027095.75709
6983,2567,1.911206,116000000,102000000,The Aviator,170,2004-12-25,834,6.7,2004,133915666.378209,117753430.780839,Leonardo DiCaprio,Drama,Martin Scorsese,Appian Way,December,-14000000,-16162235.597369999
6984,1538,1.83193,65000000,217764291,Collateral,120,2004-08-04,810,6.7,2004,75038950.9877896,251396983.988304,Tom Cruise,Drama,Michael Mann,Paramount Pictures,August,152764291,176358033.0005144
6985,747,1.823597,4000000,30039392,Shaun of the Dead,99,2004-04-09,1413,7.4,2004,4617781.59924859,34678837.9075538,Simon Pegg,Horror,Edgar Wright,Universal Pictures,April,26039392,30061056.30830521
6986,36648,1.792138,65000000,128905366,Blade: Trinity,123,2004-12-08,800,5.7,2004,75038950.9877896,148814206.789801,Wesley Snipes,Science Fiction,David S. Goyer,New Line Cinema,December,63905366,73775255.8020114
6988,594,1.682492,60000000,219417255,The Terminal,128,2004-06-17,1131,7.0,2004,69266723.9887289,253305240.674159,Tom Hanks,Comedy,Steven Spielberg,DreamWorks SKG,June,159417255,184038516.6854301
6989,11774,1.665648,140000000,209073645,Lemony Snicket's A Series of Unfortunate Events,108,2004-12-16,747,6.5,2004,161622355.9737,241364107.692208,Jim Carrey,Adventure,Brad Silberling,Paramount Pictures,December,69073645,79741751.718508
6990,70,1.648554,30000000,216763646,Million Dollar Baby,132,2004-12-14,1355,7.6,2004,34633361.9943644,250241793.971209,Clint Eastwood,Drama,Clint Eastwood,Lakeshore Entertainment,December,186763646,215608431.97684458
6991,8920,1.648211,50000000,200804534,Garfield,80,2004-06-10,435,5.2,2004,57722269.9906074,231817870.537722,Bill Murray,Animation,Peter Hewitt,Twentieth Century Fox Film Corporation,June,150804534,174095600.54711458
6993,10555,1.615629,75000000,367275019,Shark Tale,90,2004-09-20,852,5.8,2004,86583404.9859111,423998956.150469,Will Smith,Animation,Bibo Bergeron,DreamWorks SKG,September,292275019,337415551.16455793
6994,5137,1.590381,70000000,57958696,Sky Captain and the World of Tomorrow,107,2004-09-17,249,5.7,2004,80811177.9868504,66910149.9763107,Jude Law,Mystery,Kerry Conran,Paramount Pictures,September,-12041304,-13901028.010539696
6996,11836,1.556897,30000000,140161792,The SpongeBob SquarePants Movie,87,2004-11-14,348,6.6,2004,34633361.9943644,161809136.003827,Tom Kenny,Animation,Stephen Hillenburg,Paramount Pictures,November,110161792,127175774.0094626
6998,1640,1.539729,6500000,98410061,Crash,112,2004-05-28,675,7.1,2004,7503895.09877896,113609042.216682,Sandra Bullock,Drama,Paul Haggis,Blackfriars Bridge Films,May,91910061,106105147.11790304
6999,8699,1.527154,26000000,90574188,Anchorman: The Legend of Ron Burgundy,94,2004-07-09,1002,6.7,2004,30015580.3951158,104562954.67832,Will Ferrell,Comedy,Adam McKay,Apatow Productions,July,64574188,74547374.2832042
7000,10096,1.497252,37000000,96455697,13 Going On 30,98,2004-04-13,662,6.1,2004,42714479.7930495,111352835.687324,Jennifer Garner,Comedy,Gary Winick,Columbia Pictures,April,59455697,68638355.8942745
7001,14442,1.473411,31000000,27388767,Ella Enchanted,96,2004-04-09,238,5.7,2004,35787807.3941766,31618836.0696767,Anne Hathaway,Fantasy,Tommy O'Haver,Miramax Films,April,-3611233,-4168971.3244999014
7002,10591,1.441361,25000000,30411183,The Girl Next Door,108,2004-04-09,484,6.2,2004,28861134.9953037,35108050.3171954,Emile Hirsch,Comedy,Luke Greenfield,Regency Enterprises,April,5411183,6246915.321891699
7004,866,1.428313,25000000,116766556,Finding Neverland,106,2004-10-17,695,7.1,2004,28861134.9953037,134800613.426107,Johnny Depp,Drama,Marc Forster,Miramax Films,October,91766556,105939478.43080328
7005,11247,1.408588,19000000,70067909,A Cinderella Story,95,2004-07-10,379,5.9,2004,21934462.5964308,80889575.2195062,Hilary Duff,Comedy,Mark Rosman,Gaylord Films,July,51067909,58955112.6230754
7006,395,1.348704,70000000,171183863,AVP: Alien vs. Predator,101,2004-08-12,696,5.5,2004,80811177.9868504,197622423.162423,Sanaa Lathan,Adventure,Paul W.S. Anderson,Impact Pictures,August,101183863,116811245.17557262
7007,9472,1.338131,20000000,167722310,DodgeBall: A True Underdog Story,92,2004-06-18,551,6.2,2004,23088907.9962429,193626249.225367,Vince Vaughn,Comedy,Rawson Marshall Thurber,Twentieth Century Fox Film Corporation,June,147722310,170537341.2291241
7008,10045,1.327137,12000000,9584131,Banlieue 13,84,2004-11-09,351,6.5,2004,13853344.7977457,11064355.944147,David Belle,Action,Pierre Morel,Canal Plus,November,-2415869,-2788988.853598701
7009,1966,1.319068,155000000,167298192,Alexander,175,2004-11-21,519,5.6,2004,178939036.970883,193136628.151289,Colin Farrell,War,Oliver Stone,France 3 CinÃ©ma,November,12298192,14197591.180405974
7010,11282,1.318761,9000000,23936908,Harold & Kumar Go to White Castle,88,2004-05-30,414,6.4,2004,10390008.5983093,27633853.3263266,John Cho,Comedy,Danny Leiner,New Line Cinema,May,14936908,17243844.7280173
7011,176,1.309753,1200000,103911669,Saw,103,2004-10-01,1135,7.1,2004,1385334.47977457,119960348.263852,Cary Elwes,Horror,James Wan,Twisted Pictures,October,102711669,118575013.78407744
7012,558,1.304553,200000000,783766341,Spider-Man 2,127,2004-06-25,2735,6.4,2004,230889079.962429,904815446.895049,Tobey Maguire,Action,Sam Raimi,Laura Ziskin Productions,June,583766341,673926366.93262
7013,9352,1.279087,25000000,20796847,EuroTrip,93,2004-02-20,376,6.4,2004,28861134.9953037,24008824.349747,Scott Mechlowicz,Comedy,Jeff Schaffer,DreamWorks SKG,February,-4203153,-4852310.645556703
7014,9509,1.277711,70000000,130293714,Man on Fire,146,2004-04-23,1002,7.3,2004,80811177.9868504,150416978.751739,Denzel Washington,Action,Tony Scott,Regency Enterprises,April,60293714,69605800.7648886
7015,5966,1.23067,42000000,171963386,Along Came Polly,90,2004-01-16,440,5.7,2004,48486706.7921102,198522339.90382,Ben Stiller,Comedy,John Hamburg,Universal Pictures,January,129963386,150035633.1117098
7016,2288,1.208837,27000000,115505027,Closer,104,2004-12-01,427,6.6,2004,31170025.794928,133344247.075328,Natalie Portman,Drama,Mike Nichols,Columbia Pictures,December,88505027,102174221.28040001
7017,7220,1.131654,33000000,54700105,The Punisher,124,2004-04-15,402,6.0,2004,38096698.1938009,63148284.5864915,Thomas Jane,Action,Jonathan Hensleigh,Lions Gate Films,April,21700105,25051586.392690606
7018,314,1.129322,100000000,82102379,Catwoman,104,2004-07-22,415,4.3,2004,115444539.981214,94782713.7501835,Halle Berry,Action,Pitof,Village Roadshow Pictures,July,-17897621,-20661826.23103051
7020,27,1.1173,1000000,332323,9 Songs,66,2004-07-16,53,5.2,2004,1154445.39981214,383648.758601772,Kieran O'Brien,Drama,Michael Winterbottom,Revolution Films,July,-667677,-770796.641210368
7021,924,1.107167,28000000,102356381,Dawn of the Dead,101,2004-03-19,546,6.7,2004,32324471.1947401,118164853.186869,Sarah Polley,Fantasy,Zack Snyder,New Amsterdam Entertainment,March,74356381,85840381.9921289
7023,9477,1.06218,120000000,203567857,King Arthur,126,2004-07-07,449,6.1,2004,138533447.977457,235007976.063267,Clive Owen,Adventure,Antoine Fuqua,Jerry Bruckheimer Films,July,83567857,96474528.08581
7024,2789,1.052176,105000000,115772733,The Chronicles of Riddick,119,2004-06-11,1118,6.2,2004,121216766.980275,133653299.03553,Vin Diesel,Adventure,David Twohy,Universal Pictures,June,10772733,12436532.055254996
7025,2539,1.042281,80000000,55041367,Spanglish,130,2004-12-17,215,5.6,2004,92355631.9849719,63542252.9325222,Adam Sandler,Comedy,James L. Brooks,Gracie Films,December,-24958633,-28813379.052449696
7026,1586,1.03943,40000000,92913171,Secret Window,96,2004-03-12,513,6.3,2004,46177815.9924859,107263182.842909,Johnny Depp,Thriller,David Koepp,Columbia Pictures Corporation,March,52913171,61085366.85042309
7027,4836,1.035728,6500000,11850214,Layer Cake,105,2004-09-30,308,7.0,2004,7503895.09877896,13680425.0390895,Daniel Craig,Drama,Matthew Vaughn,Sony Pictures Classics,September,5350214,6176529.940310541
7028,10589,0.986444,60000000,61347797,After the Sunset,97,2004-11-12,139,6.0,2004,69266723.9887289,70822682.0352595,Pierce Brosnan,Action,Brett Ratner,New Line Cinema,November,1347797,1555958.0465306044
7029,14623,0.976399,57000000,28283637,Thunderbirds,95,2004-07-23,50,4.4,2004,65803387.7892924,32651914.6246066,Brady Corbet,Action,Jonathan Frakes,Studio Canal,July,-28716363,-33151473.164685804
7030,11130,0.961847,40000000,95149435,The Princess Diaries 2: Royal Engagement,113,2004-08-06,386,5.9,2004,46177815.9924859,109844827.530475,Anne Hathaway,Comedy,Garry Marshall,Walt Disney Pictures,August,55149435,63667011.5379891
7031,10733,0.94856,145000000,25819961,The Alamo,137,2004-04-07,60,5.9,2004,167394582.972761,29807735.199779,Dennis Quaid,Western,John Lee Hancock,Imagine Entertainment,April,-119180039,-137586847.772982
7032,80,0.939705,2700000,15992615,Before Sunset,80,2004-02-10,418,7.5,2004,3117002.5794928,18462600.8177167,Ethan Hawke,Drama,Richard Linklater,Castle Rock Entertainment,February,13292615,15345598.2382239
7033,1970,0.935831,10000000,183474602,The Grudge,92,2004-10-22,462,5.8,2004,11544453.9981214,211811410.261264,Sarah Michelle Gellar,Horror,Takashi Shimizu,Ghost House Pictures,October,173474602,200266956.2631426
7034,9759,0.935483,25000000,56422687,Cellular,94,2004-09-06,322,6.0,2004,28861134.9953037,65136911.4521907,Chris Evans,Action,David R. Ellis,New Line Cinema,September,31422687,36275776.45688699
7035,14462,0.927088,80000000,96105964,The Manchurian Candidate,129,2004-07-30,181,6.1,2004,92355631.9849719,110949088.034311,Denzel Washington,Drama,Jonathan Demme,Paramount Pictures,July,16105964,18593456.0493391
7036,4553,0.925121,5000000,8203235,The Machinist,101,2004-02-09,621,7.2,2004,5772226.99906074,9470186.90932801,Christian Bale,Thriller,Brad Anderson,Filmax Entertainment,February,3203235,3697959.91026727
7037,11249,0.924363,12000000,24829644,Seed of Chucky,87,2004-11-11,140,4.9,2004,13853344.7977457,28664468.2947733,Brad Dourif,Comedy,Don Mancini,Rogue Pictures,November,12829644,14811123.497027598
7038,11045,0.922087,25000000,36609966,Taxi,97,2004-10-06,135,5.0,2004,28861134.9953037,42264206.8359791,Queen Latifah,Thriller,Tim Story,Twentieth Century Fox Film Corporation,October,11609966,13403071.840675395
7039,8849,0.898601,60000000,13395939,Alfie,103,2004-10-22,140,5.4,2004,69266723.9887289,15464880.1547141,Jude Law,Comedy,Charles Shyer,Paramount Pictures,October,-46604061,-53801843.834014796
7041,4380,0.87766,50000000,170128460,Shall We Dance?,107,2004-10-15,172,5.8,2004,57722269.9906074,196404018.024125,Richard Gere,Drama,Peter Chelsom,Miramax Films,October,120128460,138681748.0335176
7042,9541,0.874937999999999,35000000,36098382,Jersey Girl,102,2004-03-25,176,5.7,2004,40405588.9934252,41673611.0405616,Ben Affleck,Comedy,Kevin Smith,Miramax Films,March,1098382,1268022.0471364036
7043,9890,0.8676,90000000,102000000,The Stepford Wives,93,2004-06-10,183,5.4,2004,103900085.983093,117753430.780839,Nicole Kidman,Action,Frank Oz,Paramount Pictures,June,12000000,13853344.797746003
7044,14337,0.856329,7000,424760,Primer,79,2004-10-08,341,6.9,2004,8081.11779868504,490362.228024208,Shane Carruth,Science Fiction,Shane Carruth,Thinkfilm,October,417760,482281.11022552295
7045,11633,0.845493,10000000,1461989,ã‚¢ãƒƒãƒ—ãƒ«ã‚·ãƒ¼ãƒ‰,101,2004-04-17,77,6.7,2004,11544453.9981214,1687786.47562596,Ai Kobayashi,Animation,Shinji Aramaki,Toho Company,April,-8538011,-9856667.52249544
7046,13700,0.837905999999999,110000000,103951461,Home on the Range,76,2004-04-02,210,5.8,2004,126988993.979336,120006285.955201,Randy Quaid,Western,Will Finn,Walt Disney Pictures,April,-6048539,-6982708.024134994
7047,2023,0.815044,100000000,108103450,Hidalgo,136,2004-03-05,177,6.3,2004,115444539.981214,124799530.556322,Viggo Mortensen,Western,Joe Johnston,Casey Silver Productions,March,8103450,9354990.575107992
7049,1777,0.80542,6000000,119114517,Fahrenheit 9/11,122,2004-06-25,198,6.6,2004,6926672.39887289,137511206.201495,Michael Moore,Documentary,Michael Moore,BIM Distribuzione,June,113114517,130584533.80262211
7050,13476,0.804481,17000000,16980098,Win a Date with Tad Hamilton!,95,2004-01-23,78,5.3,2004,19625571.7968065,19602596.0244594,Josh Duhamel,Comedy,Robert Luketic,DreamWorks SKG,January,-19902,-22975.77234710008
7051,12153,0.802577,37000000,113086475,White Chicks,109,2004-06-23,370,6.4,2004,42714479.7930495,130552160.844721,Shawn Wayans,Comedy,Keenen Ivory Wayans,Columbia Pictures,June,76086475,87837681.0516715
7052,205,0.787185,17500000,38000000,Hotel Rwanda,121,2004-09-11,456,7.2,2004,20202794.4967126,43868925.1928616,Don Cheadle,Drama,Terry George,Lions Gate Films,September,20500000,23666130.696149003
7054,11358,0.779837,56000000,57223890,Walking Tall,86,2004-04-02,236,6.0,2004,64648942.3894803,66061856.5698564,Dwayne Johnson,Adventure,Kevin Bray,Metro-Goldwyn-Mayer (MGM),April,1223890,1412914.1803760976
7055,13572,0.767869999999999,50000000,25195000,Twisted,97,2004-02-27,67,5.7,2004,57722269.9906074,29086251.848267,Ashley Judd,Action,Philip Kaufman,Paramount Pictures,February,-24805000,-28636018.142340403
7057,83,0.762134,130000,54667954,Open Water,79,2004-08-06,171,5.3,2004,150077.901975579,63111168.0124421,Blanchard Ryan,Drama,Chris Kentis,Plunge Pictures LLC,August,54537954,62961090.11046652
7059,3989,0.73712,32000000,50907422,Team America: World Police,98,2004-10-11,391,6.5,2004,36942252.7939887,58769839.1441957,Trey Parker,Music,Trey Parker,Paramount Pictures,October,18907422,21827586.350207
7065,9675,0.702631999999999,16000000,109502303,Sideways,126,2004-10-22,238,6.6,2004,18471126.3969943,126414429.967186,Paul Giamatti,Comedy,Alexander Payne,Fox Searchlight Pictures,October,93502303,107943303.57019171
7066,10762,0.696312,19000000,69631118,Without a Paddle,95,2004-08-20,109,5.2,2004,21934462.5964308,80385323.8588769,Seth Green,Action,Steven Brill,Paramount Pictures,August,50631118,58450861.2624461
7068,9384,0.679997,60000000,170268750,Starsky & Hutch,101,2004-03-05,368,5.5,2004,69266723.9887289,196565975.169264,Ben Stiller,Comedy,Todd Phillips,Weed Road Pictures,March,110268750,127299251.1805351
7070,11132,0.678708,15000000,29331068,Confessions of a Teenage Drama Queen,89,2004-02-17,134,5.1,2004,17316680.9971822,33861116.5241773,Lindsay Lohan,Music,Sara Sugarman,Walt Disney Pictures,February,14331068,16544435.526995096
7071,6947,0.677316,60000000,256697520,The Village,108,2004-07-30,514,6.0,2004,69266723.9887289,296343271.107187,Bryce Dallas Howard,Drama,M. Night Shyamalan,Scott Rudin Productions,July,196697520,227076547.1184581
7072,2122,0.674089,40000000,26155781,The Whole Ten Yards,98,2004-04-07,161,5.5,2004,46177815.9924859,30195421.053944,Bruce Willis,Comedy,Howard Deutch,Cheyenne Enterprises,April,-13844219,-15982394.938541904
7073,615,0.672946,30000000,611899420,The Passion of the Christ,127,2004-02-25,457,6.8,2004,34633361.9943644,706404470.566721,Jim Caviezel,Drama,Mel Gibson,Icon Productions,February,581899420,671771108.5723566
7074,11237,0.652366,20000000,70992898,Anacondas: The Hunt for the Blood Orchid,97,2004-08-26,109,5.0,2004,23088907.9962429,81957424.515433,Johnny Messner,Adventure,Dwight H. Little,Screen Gems,August,50992898,58868516.5191901
7075,1677,0.648721,40000000,124731534,Ray,152,2004-10-29,246,7.0,2004,46177815.9924859,143995745.637812,Jamie Foxx,Drama,Taylor Hackford,Universal Pictures,October,84731534,97817929.64532608
7076,10677,0.640232,25000000,27685016,Dirty Dancing: Havana Nights,86,2004-02-27,76,5.8,2004,28861134.9953037,31960839.3649257,Diego Luna,Drama,Guy Ferland,Miramax Films,February,2685016,3099704.3696219996
7080,11823,0.614247999999999,31000000,41512007,Wimbledon,98,2004-09-13,168,5.7,2004,35787807.3941766,47923345.5181197,Kirsten Dunst,Comedy,Richard Loncraine,Universal Pictures,September,10512007,12135538.123943098
7081,11081,0.611839999999999,45000000,65470529,Taking Lives,103,2004-03-19,181,6.0,2004,51950042.9915466,75582151.0273178,Angelina Jolie,Action,D.J. Caruso,Village Roadshow Pictures,March,20470529,23632108.035771206
7084,9833,0.589983,70000000,154648887,The Phantom of the Opera,143,2004-12-08,280,6.8,2004,80811177.9868504,178533696.183218,Gerard Butler,Thriller,Joel Schumacher,Odyssey Entertainment,December,84648887,97722518.1963676
7086,401,0.586936,2500000,26781723,Garden State,102,2004-01-16,342,7.1,2004,2886113.49953037,30918036.9163932,Zach Braff,Comedy,Zach Braff,Fox Searchlight Pictures,January,24281723,28031923.41686283
7087,8193,0.577759,400000,46118097,Napoleon Dynamite,95,2004-06-11,290,6.6,2004,461778.159924859,53240824.9297404,Jon Heder,Comedy,Jared Hess,Access Films,June,45718097,52779046.76981554
7089,11026,0.572018999999999,80000000,78000586,Exorcist: The Beginning,114,2004-08-20,79,4.6,2004,92355631.9849719,90047417.6903518,Stellan SkarsgÃ¥rd,Horror,Renny Harlin,Morgan Creek Productions,August,-1999414,-2308214.2946200967
7091,11208,0.545686,30000000,13001257,Wicker Park,114,2004-09-03,83,6.6,2004,34633361.9943644,15009241.3354254,Josh Hartnett,Drama,Paul McGuigan,Lakeshore Entertainment,September,-16998743,-19624120.658939004
7093,421,0.530799,50000000,34808403,The Life Aquatic with Steve Zissou,119,2004-12-10,433,7.0,2004,57722269.9906074,40184400.7181573,Bill Murray,Adventure,Wes Anderson,Touchstone Pictures,December,-15191597,-17537869.272450104
7094,10204,0.521121,110000000,72178895,Around the World in 80 Days,120,2004-06-16,380,5.6,2004,126988993.979336,83326593.2962741,Jackie Chan,Action,Frank Coraci,Studio Babelsberg,June,-37821105,-43662400.6830619
